Row_ID,Order_ID,Customer_ID,Product_ID,Quantity,Year,weeknum,Week_Date
334,MX-2014-112347,SA-208303,TEC-CO-10003262,3,2014,29,2014-07-14
335,MX-2013-152065,CS-124603,OFF-EN-10002855,9,2013,45,2013-11-04
336,US-2013-132934,SH-206353,FUR-CH-10000677,2,2013,43,2013-10-21
337,US-2013-132934,SH-206353,FUR-FU-10002837,4,2013,43,2013-10-21
338,US-2013-104283,MC-175903,TEC-CO-10004570,5,2013,30,2013-07-22
339,MX-2013-147242,MF-182503,OFF-FA-10002632,2,2013,18,2013-04-29
340,MX-2013-147242,MF-182503,FUR-BO-10004504,2,2013,18,2013-04-29
341,MX-2013-147242,MF-182503,TEC-PH-10000931,3,2013,18,2013-04-29
342,MX-2011-165232,DE-132553,OFF-BI-10000806,2,2011,52,2011-12-19
343,MX-2012-113502,TC-209803,TEC-AC-10004975,2,2012,11,2012-03-05
344,MX-2012-113502,TC-209803,FUR-CH-10003706,5,2012,11,2012-03-05
345,MX-2012-113502,TC-209803,FUR-TA-10001740,3,2012,11,2012-03-05
346,MX-2014-122574,AG-103003,OFF-FA-10003499,6,2014,53,2014-12-29
347,MX-2014-122574,AG-103003,OFF-EN-10002855,10,2014,53,2014-12-29
348,US-2011-113166,DV-130453,TEC-AC-10002257,7,2011,38,2011-09-12
349,US-2011-113166,DV-130453,OFF-AP-10003794,1,2011,38,2011-09-12
350,MX-2012-136455,RA-192853,OFF-LA-10000990,3,2012,9,2012-02-20
351,US-2014-128587,AG-103303,OFF-BI-10001191,1,2014,24,2014-06-09
352,US-2014-128587,AG-103303,TEC-CO-10002427,2,2014,24,2014-06-09
353,US-2014-128587,AG-103303,OFF-ST-10002781,3,2014,24,2014-06-09
354,US-2014-128587,AG-103303,FUR-BO-10001201,2,2014,24,2014-06-09
355,US-2014-128587,AG-103303,OFF-EN-10004057,5,2014,24,2014-06-09
356,US-2014-128587,AG-103303,OFF-FA-10001175,5,2014,24,2014-06-09
357,US-2013-151379,AA-103753,FUR-TA-10000310,3,2013,26,2013-06-24
358,US-2013-151379,AA-103753,OFF-ST-10002522,3,2013,26,2013-06-24
359,US-2013-151379,AA-103753,OFF-FA-10003595,2,2013,26,2013-06-24
360,US-2013-151379,AA-103753,OFF-FA-10001567,3,2013,26,2013-06-24
361,MX-2012-131870,SC-203053,OFF-EN-10004410,3,2012,43,2012-10-15
362,MX-2012-131870,SC-203053,OFF-PA-10004190,1,2012,43,2012-10-15
363,MX-2012-131870,SC-203053,TEC-AC-10000376,5,2012,43,2012-10-15
364,MX-2012-131870,SC-203053,OFF-BI-10003975,2,2012,43,2012-10-15
365,MX-2013-121531,TG-216403,FUR-CH-10004920,9,2013,33,2013-08-12
366,MX-2013-121531,TG-216403,TEC-PH-10002647,5,2013,33,2013-08-12
367,US-2013-133081,ND-184603,FUR-FU-10002104,7,2013,21,2013-05-20
368,US-2013-128013,IM-150703,OFF-SU-10002466,2,2013,45,2013-11-04
369,US-2013-128013,IM-150703,TEC-CO-10004589,2,2013,45,2013-11-04
370,US-2013-128013,IM-150703,TEC-CO-10001933,6,2013,45,2013-11-04
371,MX-2014-131366,TP-215653,OFF-SU-10003474,3,2014,34,2014-08-18
372,MX-2014-131366,TP-215653,FUR-BO-10004142,5,2014,34,2014-08-18
373,MX-2014-131366,TP-215653,TEC-PH-10003945,1,2014,34,2014-08-18
374,MX-2014-131366,TP-215653,FUR-CH-10002132,4,2014,34,2014-08-18
375,MX-2014-131366,TP-215653,FUR-FU-10004013,2,2014,34,2014-08-18
376,MX-2012-119333,HK-148903,TEC-AC-10001696,6,2012,34,2012-08-13
377,MX-2012-119333,HK-148903,OFF-SU-10002189,4,2012,34,2012-08-13
378,MX-2012-167794,CK-125953,TEC-AC-10001765,3,2012,48,2012-11-19
379,MX-2011-137652,PH-187903,FUR-BO-10002300,5,2011,37,2011-09-05
380,MX-2011-137652,PH-187903,FUR-BO-10003326,2,2011,37,2011-09-05
381,MX-2011-137652,PH-187903,OFF-ST-10000836,4,2011,37,2011-09-05
382,MX-2012-110352,JH-159853,OFF-BI-10003400,4,2012,20,2012-05-07
383,US-2012-148425,AB-101053,OFF-AR-10001423,5,2012,25,2012-06-11
384,US-2012-148425,AB-101053,OFF-AR-10002335,3,2012,25,2012-06-11
385,US-2012-148425,AB-101053,OFF-FA-10001128,3,2012,25,2012-06-11
386,MX-2011-145135,CR-126253,TEC-CO-10004981,3,2011,11,2011-03-07
387,MX-2011-168774,SC-208453,FUR-CH-10002727,5,2011,24,2011-06-06
388,MX-2011-139983,HJ-148753,OFF-LA-10000692,2,2011,43,2011-10-17
389,MX-2013-117688,YS-218803,TEC-AC-10001246,5,2013,34,2013-08-19
390,MX-2014-131149,KH-166903,TEC-PH-10001917,3,2014,48,2014-11-24
391,MX-2012-148054,CV-122953,OFF-ST-10004017,2,2012,38,2012-09-10
392,MX-2012-148054,CV-122953,OFF-ST-10000650,2,2012,38,2012-09-10
393,MX-2012-148054,CV-122953,TEC-CO-10004152,2,2012,38,2012-09-10
394,MX-2012-148054,CV-122953,OFF-FA-10002084,5,2012,38,2012-09-10
395,MX-2012-148054,CV-122953,FUR-BO-10002325,4,2012,38,2012-09-10
396,MX-2012-148054,CV-122953,OFF-BI-10004145,2,2012,38,2012-09-10
397,MX-2014-118689,JC-161053,OFF-SU-10004780,1,2014,22,2014-05-26
398,MX-2014-139367,JD-160153,FUR-CH-10000430,3,2014,22,2014-05-26
399,MX-2014-139367,JD-160153,OFF-AR-10000845,3,2014,22,2014-05-26
400,MX-2014-139367,JD-160153,OFF-SU-10001132,2,2014,22,2014-05-26
401,US-2013-117555,RS-197653,OFF-ST-10001010,5,2013,27,2013-07-01
402,MX-2011-147284,MZ-173353,OFF-PA-10002372,5,2011,16,2011-04-11
403,MX-2014-105557,DK-128953,OFF-ST-10003858,5,2014,13,2014-03-24
404,MX-2014-105557,DK-128953,OFF-FA-10001684,5,2014,13,2014-03-24
405,US-2014-139444,NR-185503,OFF-LA-10002183,1,2014,19,2014-05-05
406,MX-2012-162656,NF-185953,FUR-FU-10004013,7,2012,47,2012-11-12
407,MX-2013-157672,HA-149203,OFF-BI-10000029,4,2013,50,2013-12-09
408,MX-2013-157672,HA-149203,TEC-MA-10004587,5,2013,50,2013-12-09
409,MX-2014-120334,RC-199603,OFF-AP-10003477,1,2014,50,2014-12-08
410,MX-2014-120334,RC-199603,TEC-PH-10003870,2,2014,50,2014-12-08
411,US-2014-158813,DB-129103,OFF-BI-10004145,4,2014,48,2014-11-24
412,US-2014-158813,DB-129103,FUR-TA-10001602,4,2014,48,2014-11-24
413,MX-2012-148131,SW-202753,OFF-LA-10000692,2,2012,23,2012-05-28
414,MX-2012-148131,SW-202753,TEC-PH-10000169,1,2012,23,2012-05-28
415,MX-2013-117254,TP-211303,TEC-AC-10000151,5,2013,35,2013-08-26
416,MX-2013-117254,TP-211303,OFF-EN-10000075,2,2013,35,2013-08-26
417,US-2013-135951,DL-129253,TEC-AC-10001055,3,2013,37,2013-09-09
418,US-2012-153983,FP-143203,OFF-BI-10003009,4,2012,16,2012-04-09
419,MX-2014-114930,KN-163903,FUR-FU-10001142,2,2014,23,2014-06-02
420,MX-2014-120215,BE-113353,OFF-BI-10002222,2,2014,42,2014-10-13
421,MX-2014-106901,LS-172003,OFF-AR-10004010,14,2014,42,2014-10-13
422,MX-2014-106901,LS-172003,OFF-FA-10002084,2,2014,42,2014-10-13
423,MX-2014-106901,LS-172003,FUR-CH-10002555,6,2014,42,2014-10-13
424,MX-2014-106901,LS-172003,FUR-TA-10002433,6,2014,42,2014-10-13
425,MX-2012-159702,AB-102553,OFF-LA-10004370,3,2012,52,2012-12-17
426,US-2013-106845,RD-196603,FUR-FU-10001317,3,2013,50,2013-12-09
427,MX-2013-161347,BP-111853,FUR-FU-10002698,2,2013,23,2013-06-03
428,MX-2013-161347,BP-111853,OFF-ST-10003164,5,2013,23,2013-06-03
429,US-2014-140424,MC-175753,OFF-EN-10001443,4,2014,26,2014-06-23
430,US-2014-140424,MC-175753,OFF-EN-10003352,1,2014,26,2014-06-23
431,MX-2013-148432,DM-129553,OFF-SU-10003157,2,2013,25,2013-06-17
432,MX-2012-164777,EM-138103,TEC-PH-10001677,5,2012,37,2012-09-03
433,US-2012-121538,FM-142903,TEC-PH-10003177,2,2012,49,2012-11-26
434,MX-2013-148005,MC-172753,OFF-ST-10004976,7,2013,19,2013-05-06
435,MX-2013-116050,DR-129403,OFF-PA-10004386,6,2013,29,2013-07-15
436,MX-2013-116050,DR-129403,FUR-CH-10001819,2,2013,29,2013-07-15
437,US-2011-122651,CK-123253,FUR-TA-10002088,3,2011,26,2011-06-20
438,US-2011-122651,CK-123253,OFF-BI-10001199,1,2011,26,2011-06-20
439,MX-2013-136826,MM-180553,TEC-PH-10003457,2,2013,38,2013-09-16
440,MX-2013-136826,MM-180553,OFF-AR-10001812,7,2013,38,2013-09-16
441,MX-2012-165974,TR-213253,TEC-CO-10003694,4,2012,37,2012-09-03
442,MX-2013-138219,MH-176203,FUR-FU-10001317,1,2013,40,2013-09-30
443,MX-2013-138219,MH-176203,OFF-ST-10002164,3,2013,40,2013-09-30
444,MX-2013-165939,BC-111253,OFF-EN-10001939,5,2013,52,2013-12-23
445,MX-2011-168914,VG-217903,TEC-AC-10001246,4,2011,48,2011-11-21
446,MX-2011-168914,VG-217903,OFF-BI-10000765,1,2011,48,2011-11-21
447,MX-2012-133893,JO-155503,OFF-ST-10003729,3,2012,31,2012-07-23
448,MX-2012-133893,JO-155503,OFF-BI-10004428,1,2012,31,2012-07-23
449,US-2012-110716,BG-117403,FUR-CH-10001658,6,2012,25,2012-06-11
450,US-2012-110716,BG-117403,OFF-SU-10001476,3,2012,25,2012-06-11
451,US-2012-110716,BG-117403,OFF-BI-10000517,3,2012,25,2012-06-11
452,MX-2014-136973,GZ-145453,FUR-BO-10002235,6,2014,38,2014-09-15
453,MX-2014-136973,GZ-145453,TEC-CO-10004171,4,2014,38,2014-09-15
454,MX-2011-157084,KD-164953,OFF-BI-10000325,3,2011,43,2011-10-17
455,MX-2011-157084,KD-164953,OFF-EN-10002778,4,2011,43,2011-10-17
456,MX-2014-159863,PM-189403,TEC-CO-10002523,6,2014,49,2014-12-01
457,MX-2014-159863,PM-189403,TEC-CO-10001818,2,2014,49,2014-12-01
458,MX-2014-154480,BV-112453,OFF-SU-10000926,3,2014,35,2014-08-25
459,MX-2014-154480,BV-112453,FUR-TA-10004937,5,2014,35,2014-08-25
460,MX-2011-128083,JS-159403,OFF-EN-10003661,4,2011,32,2011-08-01
461,MX-2014-132507,MB-180853,OFF-LA-10000236,4,2014,32,2014-08-04
462,MX-2014-132507,MB-180853,OFF-ST-10001890,3,2014,32,2014-08-04
463,MX-2014-132507,MB-180853,FUR-FU-10002696,2,2014,32,2014-08-04
464,MX-2011-158680,DS-131803,FUR-FU-10000850,2,2011,26,2011-06-20
465,MX-2014-131730,SP-206503,OFF-PA-10003513,2,2014,42,2014-10-13
466,MX-2012-123358,MF-176653,FUR-BO-10004472,2,2012,19,2012-04-30
467,MX-2012-123358,MF-176653,FUR-TA-10001595,1,2012,19,2012-04-30
468,MX-2012-123358,MF-176653,TEC-PH-10004597,1,2012,19,2012-04-30
469,MX-2013-160115,TM-214903,OFF-AR-10003989,3,2013,41,2013-10-07
470,MX-2012-145128,KC-166753,OFF-LA-10001294,5,2012,23,2012-05-28
471,MX-2011-146024,EH-139903,TEC-PH-10004048,3,2011,24,2011-06-06
472,MX-2014-119424,MD-173503,OFF-BI-10000827,4,2014,32,2014-08-04
473,MX-2014-147354,MO-178003,OFF-PA-10001878,5,2014,40,2014-09-29
474,MX-2014-147354,MO-178003,TEC-PH-10002708,3,2014,40,2014-09-29
475,MX-2013-123463,FC-142453,OFF-EN-10002559,4,2013,29,2013-07-15
476,MX-2013-123463,FC-142453,OFF-EN-10000084,5,2013,29,2013-07-15
477,MX-2013-123463,FC-142453,OFF-ST-10003858,2,2013,29,2013-07-15
478,MX-2013-123463,FC-142453,OFF-PA-10004190,4,2013,29,2013-07-15
479,MX-2013-123463,FC-142453,OFF-BI-10004969,4,2013,29,2013-07-15
480,MX-2013-123463,FC-142453,FUR-CH-10002780,6,2013,29,2013-07-15
481,MX-2013-123463,FC-142453,OFF-AR-10000019,2,2013,29,2013-07-15
482,MX-2012-133732,MP-174703,OFF-FA-10002286,2,2012,38,2012-09-10
483,US-2014-116869,EH-137653,OFF-BI-10004305,3,2014,50,2014-12-08
484,US-2014-116869,EH-137653,FUR-FU-10000705,4,2014,50,2014-12-08
485,MX-2013-159520,JR-157003,FUR-CH-10004572,2,2013,20,2013-05-13
486,MX-2012-162915,AP-109153,OFF-AR-10003291,3,2012,37,2012-09-03
487,MX-2012-162915,AP-109153,OFF-BI-10004177,2,2012,37,2012-09-03
488,MX-2012-129224,DK-128953,OFF-ST-10003409,4,2012,46,2012-11-05
489,US-2014-108700,TB-213553,OFF-EN-10003175,3,2014,41,2014-10-06
490,MX-2013-160997,RW-196903,OFF-FA-10000470,2,2013,45,2013-11-04
491,MX-2013-160997,RW-196903,OFF-EN-10000139,5,2013,45,2013-11-04
492,MX-2013-160997,RW-196903,OFF-LA-10000203,2,2013,45,2013-11-04
493,MX-2011-151498,CD-119203,FUR-CH-10003697,2,2011,46,2011-11-07
494,MX-2013-153094,IL-151003,FUR-CH-10002653,3,2013,45,2013-11-04
495,MX-2013-153094,IL-151003,FUR-CH-10002727,2,2013,45,2013-11-04
496,MX-2011-109365,DC-132853,TEC-AC-10001076,1,2011,53,2011-12-26
497,US-2014-154627,JH-154303,OFF-EN-10004989,6,2014,47,2014-11-17
498,MX-2012-167122,ML-173953,FUR-CH-10002547,3,2012,17,2012-04-16
499,MX-2012-167122,ML-173953,TEC-CO-10000344,7,2012,17,2012-04-16
500,MX-2011-125045,SM-203203,OFF-AP-10003561,7,2011,48,2011-11-21
501,MX-2013-142118,EB-137053,FUR-FU-10004015,2,2013,26,2013-06-24
502,MX-2013-142118,EB-137053,OFF-AR-10002824,4,2013,26,2013-06-24
503,US-2014-135160,BF-112753,FUR-BO-10001739,5,2014,39,2014-09-22
504,US-2014-135160,BF-112753,OFF-ST-10001440,7,2014,39,2014-09-22
505,US-2014-131786,BS-116653,OFF-BI-10000126,3,2014,44,2014-10-27
506,US-2012-142475,JH-159853,FUR-CH-10001332,7,2012,16,2012-04-09
507,MX-2012-122329,BF-112153,TEC-PH-10002102,4,2012,39,2012-09-17
508,MX-2012-122329,BF-112153,OFF-EN-10002710,3,2012,39,2012-09-17
509,MX-2012-122329,BF-112153,TEC-CO-10003346,8,2012,39,2012-09-17
510,MX-2012-122329,BF-112153,TEC-AC-10001311,3,2012,39,2012-09-17
511,MX-2012-118080,DC-128503,FUR-FU-10003297,2,2012,52,2012-12-17
512,MX-2012-118080,DC-128503,OFF-ST-10002781,8,2012,52,2012-12-17
513,MX-2014-157798,KN-163903,TEC-CO-10001309,3,2014,44,2014-10-27
514,MX-2014-157798,KN-163903,OFF-EN-10004560,2,2014,44,2014-10-27
515,MX-2014-157798,KN-163903,OFF-BI-10003373,5,2014,44,2014-10-27
516,MX-2014-157798,KN-163903,OFF-EN-10004057,5,2014,44,2014-10-27
517,US-2014-127292,BS-113803,OFF-BI-10001254,4,2014,14,2014-03-31
518,US-2014-127292,BS-113803,OFF-EN-10000857,5,2014,14,2014-03-31
519,US-2014-127292,BS-113803,OFF-LA-10000203,5,2014,14,2014-03-31
520,MX-2011-128699,SZ-200353,FUR-BO-10001946,3,2011,39,2011-09-19
521,US-2011-155894,SJ-202153,FUR-CH-10001044,2,2011,42,2011-10-10
522,US-2011-155894,SJ-202153,OFF-ST-10000290,2,2011,42,2011-10-10
523,US-2011-155894,SJ-202153,TEC-CO-10001468,3,2011,42,2011-10-10
524,MX-2012-151911,PG-188203,OFF-LA-10002258,1,2012,9,2012-02-20
525,MX-2013-144141,BW-112003,FUR-FU-10000140,9,2013,30,2013-07-22
526,MX-2013-144141,BW-112003,TEC-AC-10001055,4,2013,30,2013-07-22
527,MX-2013-144141,BW-112003,OFF-ST-10000650,3,2013,30,2013-07-22
528,MX-2013-168858,CA-127753,FUR-BO-10003631,2,2013,25,2013-06-17
529,MX-2014-100090,EH-141853,OFF-ST-10004532,5,2014,24,2014-06-09
530,MX-2014-118766,AG-107653,OFF-FA-10001029,9,2014,19,2014-05-05
531,MX-2014-118766,AG-107653,FUR-FU-10002696,9,2014,19,2014-05-05
532,MX-2013-149916,MC-176053,TEC-AC-10002013,13,2013,51,2013-12-16
533,MX-2013-149916,MC-176053,OFF-BI-10003883,5,2013,51,2013-12-16
534,MX-2013-149916,MC-176053,OFF-ST-10002343,5,2013,51,2013-12-16
535,MX-2012-154179,ES-140803,FUR-BO-10001476,1,2012,50,2012-12-03
536,MX-2012-154179,ES-140803,FUR-CH-10003107,3,2012,50,2012-12-03
537,MX-2012-154179,ES-140803,TEC-AC-10001221,5,2012,50,2012-12-03
538,MX-2012-154179,ES-140803,FUR-FU-10001161,5,2012,50,2012-12-03
539,MX-2012-154179,ES-140803,OFF-FA-10000801,2,2012,50,2012-12-03
540,MX-2012-154179,ES-140803,OFF-AP-10004191,4,2012,50,2012-12-03
541,MX-2012-154179,ES-140803,TEC-CO-10004367,7,2012,50,2012-12-03
542,US-2013-130813,CC-124753,OFF-ST-10001954,5,2013,40,2013-09-30
543,US-2013-130813,CC-124753,FUR-CH-10003514,2,2013,40,2013-09-30
544,MX-2013-141852,RK-193003,OFF-BI-10004654,3,2013,31,2013-07-29
545,MX-2013-141852,RK-193003,FUR-CH-10001114,3,2013,31,2013-07-29
546,MX-2013-124898,TS-216103,OFF-PA-10000863,4,2013,52,2013-12-23
547,US-2014-151526,DB-133603,OFF-SU-10003371,1,2014,43,2014-10-20
548,US-2013-117674,LD-170053,OFF-BI-10000501,4,2013,48,2013-11-25
549,US-2013-117674,LD-170053,OFF-ST-10001393,2,2013,48,2013-11-25
550,MX-2011-154116,PW-192403,OFF-SU-10001368,3,2011,23,2011-05-30
551,MX-2011-154116,PW-192403,FUR-BO-10002352,3,2011,23,2011-05-30
552,MX-2012-139514,GD-145903,TEC-CO-10000137,9,2012,34,2012-08-13
553,MX-2013-154228,CS-122503,OFF-EN-10001861,6,2013,2,2013-01-07
554,US-2014-139941,RA-199153,FUR-FU-10004338,2,2014,49,2014-12-01
555,US-2014-139941,RA-199153,OFF-BI-10003883,6,2014,49,2014-12-01
556,US-2014-139941,RA-199153,OFF-AR-10002650,1,2014,49,2014-12-01
557,US-2014-139941,RA-199153,TEC-AC-10000890,2,2014,49,2014-12-01
558,US-2014-139941,RA-199153,FUR-BO-10004162,2,2014,49,2014-12-01
559,US-2014-139941,RA-199153,TEC-AC-10004434,3,2014,49,2014-12-01
560,MX-2011-132815,SC-207703,OFF-BI-10000501,2,2011,17,2011-04-18
561,US-2013-137589,BP-110953,TEC-AC-10002357,12,2013,42,2013-10-14
562,US-2013-137589,BP-110953,FUR-BO-10001498,2,2013,42,2013-10-14
563,MX-2014-101378,TP-214153,TEC-PH-10003636,1,2014,3,2014-01-13
564,MX-2014-101378,TP-214153,FUR-FU-10003408,3,2014,3,2014-01-13
565,MX-2014-101378,TP-214153,TEC-MA-10000124,2,2014,3,2014-01-13
566,MX-2014-100811,EK-137953,FUR-BO-10004725,2,2014,18,2014-04-28
567,US-2014-100237,LB-167353,TEC-AC-10002799,2,2014,26,2014-06-23
568,US-2014-100237,LB-167353,OFF-EN-10003728,4,2014,26,2014-06-23
569,MX-2013-130785,JL-155053,OFF-LA-10002183,5,2013,29,2013-07-15
570,MX-2012-131569,DV-134653,OFF-FA-10002991,2,2012,35,2012-08-20
571,MX-2012-100461,MW-182203,TEC-PH-10004970,3,2012,48,2012-11-19
572,MX-2014-147655,AB-100153,TEC-AC-10003615,2,2014,3,2014-01-13
573,MX-2014-147655,AB-100153,TEC-AC-10002308,3,2014,3,2014-01-13
574,MX-2012-106740,BT-114853,TEC-CO-10003135,3,2012,51,2012-12-10
575,MX-2012-106740,BT-114853,OFF-SU-10001831,3,2012,51,2012-12-10
576,MX-2013-121153,JD-161503,OFF-AR-10003829,7,2013,49,2013-12-02
577,MX-2013-108952,BF-110803,FUR-CH-10002033,4,2013,24,2013-06-10
578,MX-2011-158204,DV-134653,OFF-AR-10003077,2,2011,40,2011-09-26
579,MX-2011-158204,DV-134653,TEC-CO-10000956,3,2011,40,2011-09-26
580,MX-2011-158204,DV-134653,FUR-FU-10003297,7,2011,40,2011-09-26
581,MX-2011-158204,DV-134653,FUR-BO-10000567,8,2011,40,2011-09-26
582,MX-2011-158204,DV-134653,OFF-ST-10002362,6,2011,40,2011-09-26
583,MX-2011-158204,DV-134653,OFF-AP-10001402,3,2011,40,2011-09-26
584,MX-2011-158204,DV-134653,OFF-BI-10001598,1,2011,40,2011-09-26
585,MX-2011-158204,DV-134653,OFF-EN-10004909,4,2011,40,2011-09-26
586,MX-2011-158204,DV-134653,OFF-LA-10002673,1,2011,40,2011-09-26
587,MX-2014-129525,MC-172753,OFF-ST-10004296,5,2014,15,2014-04-07
588,US-2014-136497,DB-136603,OFF-ST-10001010,4,2014,13,2014-03-24
589,US-2014-136497,DB-136603,TEC-CO-10003541,5,2014,13,2014-03-24
590,US-2011-132899,JB-154003,OFF-EN-10002226,3,2011,14,2011-03-28
591,US-2011-132899,JB-154003,OFF-ST-10001374,5,2011,14,2011-03-28
592,US-2011-132899,JB-154003,TEC-PH-10002871,2,2011,14,2011-03-28
593,US-2011-132899,JB-154003,OFF-AR-10001991,5,2011,14,2011-03-28
594,US-2011-132899,JB-154003,TEC-AC-10002760,2,2011,14,2011-03-28
595,US-2011-132899,JB-154003,FUR-FU-10003283,2,2011,14,2011-03-28
596,US-2011-132899,JB-154003,FUR-CH-10004783,3,2011,14,2011-03-28
597,MX-2012-127166,VG-218053,OFF-AR-10004772,3,2012,49,2012-11-26
598,MX-2014-121552,PO-188503,OFF-ST-10001066,2,2014,17,2014-04-21
599,MX-2014-121552,PO-188503,TEC-MA-10003471,2,2014,17,2014-04-21
600,MX-2014-121552,PO-188503,FUR-CH-10004844,2,2014,17,2014-04-21
601,US-2014-129357,LC-171403,OFF-FA-10003496,2,2014,47,2014-11-17
602,US-2014-129357,LC-171403,OFF-AR-10001072,2,2014,47,2014-11-17
603,MX-2014-103002,MM-179203,OFF-ST-10003997,2,2014,20,2014-05-12
604,MX-2014-125164,HA-149203,OFF-LA-10004312,1,2014,49,2014-12-01
605,MX-2014-125164,HA-149203,OFF-EN-10004410,9,2014,49,2014-12-01
606,MX-2014-125164,HA-149203,OFF-SU-10004658,2,2014,49,2014-12-01
607,MX-2014-125164,HA-149203,OFF-AR-10001752,3,2014,49,2014-12-01
608,MX-2014-125164,HA-149203,OFF-ST-10002362,1,2014,49,2014-12-01
609,MX-2014-162306,LC-168853,OFF-PA-10002927,6,2014,19,2014-05-05
610,MX-2011-149258,MY-173803,OFF-LA-10002068,5,2011,27,2011-06-27
611,MX-2014-134733,DB-129103,OFF-AR-10002583,7,2014,43,2014-10-20
612,MX-2014-124016,AC-104203,OFF-SU-10002323,3,2014,50,2014-12-08
613,MX-2014-124016,AC-104203,FUR-CH-10000892,14,2014,50,2014-12-08
614,MX-2012-128167,MC-181003,FUR-BO-10000502,1,2012,23,2012-05-28
615,MX-2012-128167,MC-181003,TEC-PH-10003254,1,2012,23,2012-05-28
616,MX-2012-128167,MC-181003,OFF-FA-10002286,2,2012,23,2012-05-28
617,MX-2013-115805,CS-124903,OFF-AP-10000407,2,2013,25,2013-06-17
618,US-2011-122385,JG-151603,OFF-EN-10004870,5,2011,34,2011-08-15
619,US-2011-122385,JG-151603,OFF-AR-10003096,6,2011,34,2011-08-15
620,MX-2013-156062,SG-208903,TEC-CO-10002009,3,2013,17,2013-04-22
621,MX-2013-156062,SG-208903,OFF-BI-10004654,4,2013,17,2013-04-22
622,MX-2013-156062,SG-208903,TEC-CO-10000262,9,2013,17,2013-04-22
623,MX-2011-147718,EB-137053,OFF-SU-10002466,4,2011,21,2011-05-16
624,MX-2011-147718,EB-137053,OFF-SU-10002215,2,2011,21,2011-05-16
625,MX-2011-147718,EB-137053,OFF-ST-10002371,7,2011,21,2011-05-16
626,MX-2011-147718,EB-137053,OFF-PA-10003718,3,2011,21,2011-05-16
627,US-2014-112690,AR-105703,FUR-FU-10004015,3,2014,38,2014-09-15
628,US-2014-163251,CM-127153,OFF-PA-10000032,2,2014,20,2014-05-12
629,MX-2014-129154,NP-186853,OFF-SU-10001851,1,2014,51,2014-12-15
630,MX-2013-156447,DS-131803,TEC-PH-10003560,3,2013,22,2013-05-27
631,MX-2013-156447,DS-131803,OFF-PA-10001178,7,2013,22,2013-05-27
632,US-2012-111689,AC-104203,FUR-FU-10001317,3,2012,14,2012-03-26
633,US-2012-111689,AC-104203,OFF-ST-10002538,1,2012,14,2012-03-26
634,MX-2014-102708,DB-135553,FUR-CH-10003485,2,2014,48,2014-11-24
635,MX-2011-103709,SU-206653,FUR-BO-10001390,3,2011,24,2011-06-06
636,MX-2012-148404,RD-199303,OFF-ST-10004381,6,2012,4,2012-01-16
637,MX-2012-148404,RD-199303,FUR-FU-10004915,2,2012,4,2012-01-16
638,US-2013-132325,PW-190303,FUR-CH-10004547,2,2013,37,2013-09-09
639,US-2013-132325,PW-190303,TEC-CO-10004398,2,2013,37,2013-09-09
640,MX-2014-112704,JK-161203,TEC-CO-10002700,2,2014,37,2014-09-08
641,MX-2012-145352,SH-199753,FUR-BO-10001201,7,2012,26,2012-06-18
642,MX-2012-145352,SH-199753,FUR-FU-10004598,2,2012,26,2012-06-18
643,MX-2014-120579,SB-201853,OFF-AP-10003287,8,2014,35,2014-08-25
644,MX-2014-120579,SB-201853,TEC-CO-10004171,7,2014,35,2014-08-25
645,MX-2014-120579,SB-201853,OFF-FA-10003605,5,2014,35,2014-08-25
646,MX-2014-124674,BS-118003,OFF-ST-10001991,7,2014,44,2014-10-27
647,MX-2014-124674,BS-118003,FUR-FU-10001765,2,2014,44,2014-10-27
648,MX-2014-159555,CM-121903,OFF-EN-10002896,2,2014,52,2014-12-22
649,MX-2014-159555,CM-121903,OFF-PA-10003718,3,2014,52,2014-12-22
650,MX-2014-141740,CT-119953,FUR-CH-10003354,7,2014,3,2014-01-13
651,MX-2014-141740,CT-119953,FUR-FU-10000885,1,2014,3,2014-01-13
652,US-2014-165750,CB-125353,FUR-FU-10004117,1,2014,14,2014-03-31
653,US-2014-165750,CB-125353,FUR-CH-10004844,4,2014,14,2014-03-31
654,US-2014-165750,CB-125353,OFF-AP-10001885,2,2014,14,2014-03-31
655,US-2013-151225,GK-146203,OFF-ST-10003056,7,2013,16,2013-04-15
656,US-2013-151225,GK-146203,OFF-BI-10003934,6,2013,16,2013-04-15
657,US-2013-151225,GK-146203,FUR-BO-10003463,2,2013,16,2013-04-15
658,US-2013-151225,GK-146203,OFF-ST-10000619,2,2013,16,2013-04-15
659,US-2013-151225,GK-146203,OFF-PA-10000994,2,2013,16,2013-04-15
660,US-2013-151225,GK-146203,OFF-FA-10003961,8,2013,16,2013-04-15
661,US-2013-151225,GK-146203,OFF-LA-10000990,2,2013,16,2013-04-15
662,MX-2012-120089,DJ-134203,TEC-CO-10002434,3,2012,12,2012-03-12
663,MX-2014-153689,BD-113203,OFF-FA-10003929,10,2014,17,2014-04-21
664,US-2012-146206,MV-181903,FUR-BO-10003768,9,2012,11,2012-03-05
665,US-2012-146206,MV-181903,TEC-CO-10002009,5,2012,11,2012-03-05
666,US-2011-157238,CM-118303,TEC-PH-10001427,2,2011,49,2011-11-28
667,MX-2014-130995,BF-110203,TEC-CO-10000372,5,2014,26,2014-06-23
