Row_ID,Order_ID,Sales,Profit,Discount
664,US-2012-146206,400,-280.19,0.60
665,US-2012-146206,500,-530.33,0.60
666,US-2011-157238,65,-16.22,0.40
667,MX-2014-130995,484,47.53,0.00
668,MX-2014-130995,29,11.40,0.00
669,MX-2012-169229,105,15.80,0.00
670,MX-2013-152709,23,7.60,0.00
671,MX-2013-163797,171,70.08,0.00
672,MX-2013-163797,75,3.68,0.00
673,US-2012-142230,235,-27.44,0.40
674,US-2012-142230,60,-10.00,0.40
675,US-2012-142230,39,-10.34,0.40
676,US-2012-142230,311,-165.98,0.40
677,US-2012-142230,38,-13.18,0.40
678,MX-2014-142629,360,125.85,0.20
679,US-2013-159590,26,-17.14,0.40
680,MX-2012-148180,35,9.06,0.00
681,MX-2014-118381,202,55.43,0.20
682,MX-2012-109827,58,17.28,0.00
683,MX-2012-109827,25,0.48,0.00
684,MX-2013-161067,963,423.78,0.00
685,MX-2012-118171,167,10.02,0.00
686,MX-2012-118171,513,112.86,0.00
687,MX-2014-108042,240,91.14,0.00
688,MX-2014-108042,1054,441.29,0.00
689,MX-2014-108042,30,2.10,0.00
690,MX-2013-107167,4,2.06,0.00
691,MX-2013-107167,96,10.80,0.20
692,MX-2013-151568,128,35.70,0.00
693,MX-2013-151568,9,3.18,0.00
694,MX-2013-151568,2121,275.70,0.00
695,US-2011-121860,7,-0.94,0.40
696,US-2011-121860,80,3.08,0.00
697,MX-2013-105228,11,4.16,0.00
698,MX-2013-117016,152,75.84,0.00
699,MX-2013-117016,34,9.06,0.00
700,MX-2014-110961,9,0.06,0.40
701,MX-2014-110961,248,15.65,0.40
702,MX-2014-110961,24,-0.80,0.40
703,MX-2014-161487,156,62.20,0.00
704,MX-2012-143826,169,59.24,0.00
705,MX-2013-118885,19,2.76,0.00
706,MX-2013-118885,17,1.48,0.00
707,MX-2013-118885,116,50.80,0.00
708,MX-2012-104458,113,12.40,0.00
709,MX-2012-104458,108,21.66,0.00
710,MX-2012-104458,186,79.88,0.00
711,MX-2012-104458,140,21.03,0.40
712,US-2013-157175,45,-23.28,0.50
713,US-2013-157175,6,-1.10,0.20
714,US-2013-157175,223,-39.04,0.20
715,US-2013-157175,58,-10.10,0.20
716,MX-2014-141201,70,20.87,0.20
717,MX-2014-141201,46,2.70,0.00
718,MX-2013-134187,105,15.80,0.00
719,MX-2013-134187,101,14.04,0.00
720,MX-2013-134187,128,35.70,0.00
721,MX-2011-112130,22,9.32,0.00
722,MX-2012-151673,293,67.44,0.00
723,MX-2014-151134,44,10.80,0.00
724,MX-2014-151134,147,33.72,0.00
725,MX-2014-151134,9,3.18,0.00
726,MX-2014-151134,399,179.28,0.00
727,MX-2012-131121,1421,566.55,0.00
728,MX-2014-129763,330,108.90,0.00
729,MX-2011-106943,97,9.51,0.00
730,MX-2013-158337,252,73.08,0.00
731,MX-2013-158337,102,9.12,0.00
732,MX-2013-150287,31,13.98,0.00
733,MX-2013-150287,12,5.22,0.00
734,MX-2013-119095,24,6.84,0.00
735,MX-2014-121727,19,9.12,0.00
736,MX-2013-123799,31,4.00,0.00
737,MX-2013-123799,114,14.76,0.00
738,MX-2013-126767,37,4.80,0.00
739,MX-2012-155957,22,1.58,0.20
740,MX-2014-108406,49,19.74,0.00
741,MX-2012-121335,90,40.32,0.00
742,MX-2012-121335,100,49.14,0.00
743,US-2013-121279,21,-14.24,0.40
744,US-2012-139990,62,-11.35,0.40
745,US-2012-139990,65,31.12,0.00
746,US-2012-139990,6,2.32,0.00
747,MX-2011-115826,225,92.16,0.00
748,MX-2011-115826,34,4.68,0.00
749,MX-2011-115826,1395,150.92,0.00
750,MX-2012-100293,150,20.96,0.00
751,MX-2012-100293,551,148.80,0.00
752,MX-2011-122434,48,11.06,0.00
753,MX-2011-122434,93,17.60,0.00
754,MX-2013-128468,41,4.44,0.00
755,MX-2013-109631,65,7.16,0.00
756,MX-2013-127859,88,11.74,0.40
757,MX-2013-127859,128,-85.71,0.40
758,MX-2013-127859,21,-11.92,0.40
759,MX-2014-132150,78,2.92,0.20
760,MX-2014-132150,26,-4.80,0.20
761,MX-2014-105858,230,62.10,0.00
762,MX-2014-133830,87,33.90,0.00
763,MX-2014-133830,75,32.80,0.00
764,MX-2014-133830,1792,304.70,0.00
765,MX-2014-133830,188,56.28,0.00
766,MX-2011-153710,41,4.44,0.00
767,MX-2011-153710,2429,534.40,0.00
768,MX-2011-153710,15,6.84,0.00
769,MX-2012-120537,134,65.52,0.00
770,MX-2014-151442,876,359.28,0.00
771,MX-2011-162992,83,36.27,0.00
772,MX-2013-114202,1058,103.88,0.00
773,MX-2012-124443,381,144.38,0.00
774,MX-2012-124443,115,29.76,0.00
775,MX-2014-168480,807,338.80,0.00
776,MX-2014-143322,235,49.30,0.00
777,MX-2013-101805,773,216.32,0.00
778,MX-2013-156538,79,12.84,0.20
779,MX-2012-134243,198,43.60,0.00
780,MX-2012-134243,489,53.76,0.00
781,MX-2014-168900,15,1.96,0.00
782,MX-2013-127628,342,54.66,0.00
783,MX-2013-125766,44,15.84,0.00
784,US-2014-107524,509,-58.74,0.20
785,US-2014-107524,692,-1315.55,0.70
786,US-2014-107524,155,-19.39,0.20
787,MX-2014-126599,11,1.86,0.00
788,MX-2014-126599,485,58.12,0.00
789,MX-2013-114258,11,2.68,0.00
790,MX-2013-114258,141,11.20,0.00
791,MX-2013-114258,49,12.24,0.00
792,MX-2013-114258,488,97.56,0.00
793,MX-2013-114258,410,106.50,0.00
794,MX-2012-100034,75,6.00,0.00
795,US-2013-162068,101,-27.08,0.40
796,US-2013-162068,31,-19.39,0.40
797,US-2011-137673,24,-14.54,0.40
798,US-2011-137673,60,29.16,0.00
799,MX-2013-100923,118,47.04,0.00
800,MX-2013-100923,493,83.76,0.00
801,MX-2013-100923,554,11.04,0.00
802,MX-2013-100923,8,1.56,0.00
803,MX-2013-100923,59,16.44,0.00
804,MX-2013-103667,10,3.92,0.00
805,MX-2013-103667,123,54.16,0.00
806,MX-2013-145891,113,12.42,0.00
807,MX-2012-166968,62,22.76,0.00
808,MX-2013-169593,310,18.56,0.00
809,MX-2013-133459,54,3.78,0.00
810,MX-2013-162908,152,36.54,0.00
811,MX-2013-162908,14,1.24,0.00
812,MX-2013-162908,876,359.28,0.00
813,MX-2011-125227,61,6.12,0.00
814,MX-2012-115210,138,55.36,0.00
815,US-2012-116925,95,-31.62,0.40
816,US-2012-116925,35,-0.02,0.40
817,US-2012-116925,765,-216.72,0.40
818,US-2012-116925,79,-47.40,0.40
819,US-2012-116925,488,-284.59,0.40
820,MX-2013-152933,131,62.64,0.00
821,MX-2012-110247,322,83.70,0.00
822,US-2013-110401,33,-8.18,0.40
823,MX-2012-122294,40,3.18,0.00
824,US-2014-102729,12,-6.08,0.40
825,US-2014-102729,522,-52.22,0.40
826,MX-2012-152310,48,22.20,0.00
827,US-2013-139283,630,-63.10,0.40
828,US-2013-139283,63,-24.33,0.40
829,US-2013-139283,25,4.22,0.40
830,MX-2012-129021,82,27.92,0.00
831,MX-2014-135272,32,15.72,0.00
832,MX-2014-164105,728,121.20,0.40
833,US-2013-116988,27,-8.88,0.40
834,MX-2012-143469,140,7.00,0.00
835,MX-2012-143469,20,2.58,0.00
836,MX-2011-109155,23,5.40,0.00
837,MX-2011-109155,100,42.06,0.00
838,MX-2011-109155,32,7.84,0.00
839,MX-2011-109155,77,22.40,0.00
840,MX-2014-136560,223,8.88,0.00
841,MX-2013-112620,60,4.08,0.00
842,US-2012-148383,46,-12.34,0.40
843,MX-2012-161795,26,3.83,0.40
844,MX-2014-135608,203,89.32,0.00
845,MX-2012-115693,346,107.20,0.00
846,MX-2012-115693,10,0.00,0.00
847,MX-2012-115693,5,1.96,0.00
848,MX-2012-115693,850,135.96,0.00
849,MX-2012-115693,88,11.40,0.00
850,MX-2012-131254,65,21.40,0.00
851,MX-2012-131254,99,48.30,0.00
852,MX-2012-131254,556,22.20,0.00
853,MX-2014-101119,173,46.51,0.00
854,MX-2012-105172,32,9.92,0.00
855,MX-2012-112844,141,2.76,0.00
856,MX-2014-155915,43,16.30,0.00
857,MX-2014-155915,27,4.44,0.00
858,MX-2014-155915,32,7.16,0.20
859,MX-2014-155915,59,15.84,0.00
860,MX-2014-155915,44,16.56,0.00
861,MX-2014-151085,41,6.50,0.20
862,MX-2014-151085,11,-1.58,0.20
863,MX-2012-135433,34,0.32,0.00
864,MX-2012-135433,411,69.80,0.00
865,MX-2012-135433,75,34.56,0.00
866,MX-2011-140809,99,6.90,0.00
867,MX-2011-140809,72,2.82,0.00
868,MX-2011-140809,147,32.32,0.00
869,MX-2011-140809,540,54.00,0.00
870,MX-2014-125927,30,5.92,0.00
871,MX-2014-125927,100,35.80,0.00
872,MX-2012-117723,93,37.32,0.00
873,MX-2014-110345,201,36.16,0.00
874,MX-2011-152674,344,168.40,0.00
875,MX-2013-158162,489,92.90,0.00
876,MX-2014-151554,1078,452.76,0.00
877,MX-2014-151554,11,3.24,0.00
878,MX-2014-151554,19,6.12,0.00
879,MX-2014-151554,1054,441.29,0.00
880,MX-2012-134929,105,3.12,0.00
881,MX-2013-142783,81,8.80,0.00
882,MX-2013-142783,494,212.40,0.00
883,MX-2013-142783,6,2.48,0.00
884,MX-2012-107909,208,85.20,0.00
885,MX-2012-107909,277,96.88,0.20
886,US-2012-162432,109,-16.37,0.20
887,US-2012-162432,306,38.20,0.20
888,US-2011-157441,63,-4.80,0.20
889,MX-2014-113775,265,124.30,0.00
890,MX-2014-113775,100,42.06,0.00
891,US-2012-141873,584,-14.63,0.20
892,US-2012-141873,33,11.62,0.00
893,MX-2014-158638,14,1.92,0.00
894,MX-2014-158638,9,3.12,0.00
895,MX-2014-158638,159,23.84,0.00
896,MX-2014-140676,124,13.94,0.20
897,MX-2014-140676,25,3.81,0.20
898,MX-2014-140676,30,10.28,0.20
899,MX-2012-159002,62,24.72,0.00
900,MX-2012-159002,78,32.62,0.00
901,MX-2011-108749,50,0.00,0.00
902,MX-2013-127124,103,39.06,0.00
903,MX-2013-127124,454,13.60,0.00
904,MX-2013-127124,261,18.24,0.00
905,MX-2013-127124,146,59.70,0.00
906,MX-2013-127124,46,18.56,0.00
907,US-2012-126774,30,-2.58,0.40
908,MX-2011-142482,60,4.80,0.00
909,MX-2011-106775,25,3.42,0.00
910,MX-2011-106775,1275,293.16,0.00
911,MX-2011-106775,2191,1073.44,0.00
912,MX-2011-161508,32,10.12,0.00
913,US-2014-135713,66,-3.56,0.40
914,MX-2012-156223,130,59.92,0.00
915,MX-2014-107699,616,43.10,0.00
916,MX-2011-141705,178,7.04,0.00
917,MX-2011-141705,22,2.82,0.00
918,MX-2012-134341,385,26.88,0.00
919,US-2012-167570,87,-36.40,0.40
920,MX-2014-166135,152,42.54,0.00
921,MX-2014-166135,210,7.88,0.20
922,MX-2014-166135,170,69.66,0.00
923,MX-2014-166135,30,9.06,0.00
924,MX-2014-166135,408,44.88,0.00
925,MX-2012-126977,423,12.66,0.00
926,MX-2012-126977,474,28.40,0.00
927,MX-2011-103849,67,12.72,0.00
928,MX-2011-103849,807,80.64,0.00
929,MX-2012-126704,78,21.92,0.00
930,MX-2012-126704,147,39.60,0.00
931,MX-2012-126704,25,9.96,0.00
932,MX-2011-147984,21,5.56,0.00
933,MX-2014-117569,228,36.44,0.00
934,MX-2014-117569,28,7.08,0.00
935,MX-2014-117569,69,30.48,0.00
936,MX-2014-117569,256,46.02,0.00
937,MX-2014-117569,38,7.56,0.00
938,MX-2014-117569,163,40.80,0.00
939,MX-2012-123309,30,2.08,0.00
940,MX-2012-123309,175,0.00,0.00
941,MX-2012-123309,217,30.30,0.00
942,US-2014-130085,74,-16.06,0.40
943,US-2014-130085,91,-35.03,0.40
944,US-2014-130085,50,-15.14,0.40
945,US-2014-130085,116,-57.78,0.40
946,MX-2014-160934,287,65.60,0.00
947,MX-2014-160934,45,0.00,0.00
948,MX-2014-160934,52,16.12,0.00
949,MX-2014-160934,26,8.64,0.00
950,MX-2013-168354,40,2.80,0.00
951,MX-2013-168354,256,91.89,0.00
952,MX-2013-136721,586,180.75,0.00
953,MX-2013-136721,320,55.94,0.20
954,MX-2012-126795,58,20.18,0.20
955,MX-2012-126795,229,0.00,0.20
956,MX-2014-102064,65,23.92,0.00
957,MX-2014-105921,342,0.00,0.00
958,MX-2011-124233,70,11.16,0.00
959,MX-2011-144463,11,4.62,0.00
960,MX-2011-144463,20,5.30,0.00
961,MX-2011-144463,93,36.30,0.00
962,MX-2014-115483,249,111.80,0.00
963,MX-2014-115483,16,6.72,0.00
964,MX-2012-102960,65,27.20,0.00
965,US-2013-108567,128,-83.44,0.40
966,MX-2013-158358,89,5.54,0.20
967,MX-2013-158358,39,18.92,0.00
968,MX-2013-145373,17,7.58,0.00
969,MX-2012-113523,160,70.08,0.00
970,US-2013-111332,20,-6.69,0.40
971,MX-2014-120530,110,43.76,0.00
972,MX-2014-120530,35,0.34,0.00
973,MX-2014-120530,14,6.42,0.00
974,MX-2012-157651,28,1.40,0.00
975,MX-2014-111122,284,113.64,0.00
976,MX-2014-111122,335,42.93,0.00
977,MX-2013-101126,1106,530.72,0.00
978,MX-2013-101126,184,88.20,0.00
979,MX-2013-101126,157,35.92,0.00
980,MX-2014-112522,24,12.14,0.00
981,MX-2014-112522,162,30.44,0.00
982,MX-2014-106873,64,1.04,0.40
983,US-2011-107594,13,-5.90,0.50
984,MX-2014-164294,584,239.52,0.00
985,MX-2014-164294,304,36.50,0.00
986,MX-2014-164294,18,4.96,0.00
987,MX-2014-164294,15,1.88,0.00
988,MX-2012-140473,79,33.76,0.00
989,MX-2012-135076,1952,897.84,0.00
990,MX-2012-135076,2550,357.00,0.00
991,MX-2012-135076,16,7.70,0.00
992,US-2012-163265,145,-19.94,0.20
993,US-2012-163265,12,-1.38,0.20
994,US-2012-163265,210,-2.65,0.20
995,US-2012-163265,292,-165.37,0.40
996,MX-2014-160451,185,40.64,0.00
997,MX-2013-148012,1286,527.04,0.00
998,MX-2014-144890,23,8.64,0.00
999,MX-2013-126361,173,48.21,0.00
1000,MX-2013-126361,87,31.36,0.00
1001,MX-2013-128160,169,30.36,0.00
1002,MX-2013-128160,143,45.68,0.00
1003,MX-2013-128160,104,39.42,0.00
1004,MX-2012-134299,27,5.46,0.00
1005,MX-2013-166373,53,25.08,0.00
1006,MX-2012-138023,34,6.32,0.00
1007,US-2011-162425,4,-1.12,0.40
1008,US-2011-162425,29,-2.45,0.40
1009,US-2012-110618,137,-34.27,0.20
1010,MX-2014-164994,637,132.62,0.00
1011,MX-2014-164994,225,29.12,0.00
1012,MX-2011-112795,109,42.60,0.00
1013,MX-2011-112795,358,128.92,0.00
1014,MX-2013-141271,28,2.24,0.00
1015,MX-2013-141271,1008,260.46,0.00
1016,MX-2013-157735,245,26.88,0.00
1017,MX-2013-157735,522,172.40,0.00
1018,MX-2013-157735,118,24.70,0.00
1019,MX-2014-102995,132,9.20,0.00
1020,MX-2014-102995,50,21.54,0.00
1021,MX-2014-102995,60,0.54,0.00
1022,MX-2014-102995,126,36.30,0.00
1023,US-2013-128650,39,-11.84,0.40
1024,US-2013-128650,59,-38.18,0.40
1025,US-2013-128650,153,15.26,0.40
1026,MX-2014-155740,45,5.28,0.00
1027,MX-2014-155740,28,7.68,0.00
1028,US-2012-148257,24,-5.62,0.20
1029,US-2011-119711,421,-74.90,0.20
1030,US-2011-119711,75,-7.62,0.20
1031,US-2011-119711,133,24.88,0.20
1032,US-2013-119956,510,-50.98,0.20
1033,US-2012-130932,28,-0.04,0.40
1034,US-2012-130932,15,-0.77,0.40
1035,US-2012-130932,8,-2.24,0.40
1036,MX-2013-147543,44,15.78,0.00
1037,MX-2013-147543,457,77.58,0.00
1038,US-2011-111157,249,-157.97,0.40
1039,US-2014-144897,19,-10.92,0.40
1040,MX-2012-100979,336,92.38,0.20
1041,MX-2012-140018,33,3.60,0.00
1042,MX-2012-140018,56,-11.28,0.40
1043,MX-2013-166877,42,3.32,0.00
1044,MX-2011-152534,514,91.61,0.00
1045,MX-2011-152534,20,5.66,0.00
1046,MX-2012-133172,46,15.64,0.20
1047,MX-2012-133172,68,25.34,0.20
1048,MX-2012-133172,343,-799.57,0.70
1049,MX-2012-133172,210,36.75,0.20
1050,MX-2012-133172,176,-102.83,0.40
1051,MX-2012-133172,846,74.00,0.20
1052,MX-2012-133172,113,-232.70,0.70
1053,MX-2012-101637,186,31.52,0.00
1054,MX-2014-149902,174,11.85,0.00
1055,MX-2014-149902,88,12.32,0.00
1056,MX-2014-149902,36,6.48,0.00
1057,MX-2013-119788,226,42.84,0.00
1058,MX-2012-134789,19,7.28,0.00
1059,MX-2013-144575,72,6.40,0.00
1060,MX-2011-150847,45,2.16,0.40
1061,MX-2014-167108,239,86.08,0.00
1062,MX-2014-167108,578,167.50,0.00
1063,US-2013-132276,20,-5.10,0.60
1064,MX-2013-118038,326,64.71,0.00
1065,MX-2012-107979,77,6.16,0.00
1066,MX-2012-107979,21,9.54,0.00
1067,MX-2012-107979,138,46.80,0.00
1068,MX-2014-143833,410,73.70,0.00
1069,US-2014-111906,66,-12.50,0.20
1070,US-2014-111906,410,-82.00,0.20
1071,US-2014-111906,25,5.21,0.20
1072,US-2014-111906,227,56.81,0.20
1073,MX-2012-120943,31,13.80,0.00
1074,MX-2013-116036,80,26.03,0.20
1075,MX-2014-106719,8,1.20,0.00
1076,MX-2013-158085,851,317.79,0.20
1077,MX-2012-126851,50,21.60,0.00
1078,US-2013-144050,40,-8.06,0.40
1079,MX-2013-168872,175,75.19,0.00
1080,MX-2012-161214,33,0.00,0.00
1081,US-2013-125759,51,-52.88,0.70
1082,MX-2012-104031,404,36.24,0.00
1083,US-2013-164357,95,-0.04,0.20
1084,MX-2011-120677,206,53.60,0.00
1085,MX-2012-119487,1003,168.79,0.00
1086,MX-2012-119487,87,0.84,0.00
1087,MX-2012-136987,35,14.52,0.00
1088,MX-2012-136987,857,222.76,0.00
1089,MX-2012-136987,46,6.00,0.00
1090,MX-2014-150868,303,60.66,0.00
1091,MX-2014-150868,237,47.28,0.00
1092,MX-2011-140389,22,7.44,0.00
1093,MX-2011-107706,332,96.36,0.00
1094,MX-2013-166863,15,2.24,0.00
1095,MX-2013-166863,32,12.00,0.00
1096,MX-2013-166863,296,41.46,0.00
1097,MX-2013-166863,672,188.16,0.00
1098,MX-2013-147515,175,62.93,0.00
1099,MX-2014-122140,959,11.98,0.20
1100,MX-2014-122140,78,3.90,0.00
1101,MX-2014-122140,165,11.50,0.00
1102,MX-2012-148621,103,13.32,0.00
1103,US-2012-142699,57,-2.88,0.20
1104,US-2012-142699,164,0.00,0.00
1105,US-2012-142699,32,8.56,0.00
1106,US-2012-142699,218,50.00,0.00
1107,US-2012-142699,636,62.39,0.00
1108,US-2012-142699,71,0.00,0.00
1109,US-2012-142699,38,3.00,0.00
1110,US-2012-142699,266,5.28,0.00
1111,US-2014-126781,70,-19.78,0.40
1112,MX-2012-130414,184,51.48,0.00
1113,MX-2012-111024,410,94.14,0.00
1114,MX-2012-111024,1392,-121.84,0.20
1115,MX-2012-111024,56,20.68,0.00
1116,MX-2013-115742,358,14.24,0.00
1117,MX-2013-115742,1731,-238.03,0.20
1118,MX-2013-117492,246,39.36,0.00
1119,MX-2011-107629,79,10.24,0.00
1120,MX-2012-113950,106,12.31,0.40
1121,MX-2014-165694,60,9.48,0.00
1122,US-2014-101651,1312,-306.11,0.40
1123,US-2014-101651,41,-21.60,0.40
1124,US-2014-101651,67,6.66,0.40
1125,US-2014-101651,635,-74.11,0.40
1126,MX-2014-107678,9,1.88,0.00
1127,MX-2011-102568,28,13.50,0.00
1128,MX-2012-113285,10,4.80,0.00
1129,MX-2012-113285,16,3.44,0.00
1130,MX-2014-165078,183,48.06,0.20
1131,MX-2014-165078,69,34.70,0.00
1132,MX-2014-165078,4,1.96,0.00
1133,MX-2011-132794,94,12.18,0.00
1134,MX-2011-163083,116,33.50,0.00
1135,MX-2011-163083,324,32.40,0.00
1136,MX-2011-163083,50,14.58,0.00
1137,MX-2011-163083,20,4.64,0.00
1138,MX-2011-163083,71,33.24,0.00
1139,MX-2012-100741,255,38.21,0.40
1140,MX-2012-100741,13,-3.53,0.40
1141,MX-2012-100741,7,-9.91,0.70
1142,MX-2013-103520,1184,472.13,0.00
1143,MX-2013-103520,7,3.08,0.00
1144,MX-2013-103520,45,19.40,0.00
1145,US-2012-122252,123,-67.65,0.40
1146,US-2013-144694,211,-123.20,0.40
1147,MX-2014-108014,73,11.68,0.00
1148,MX-2014-108014,386,169.90,0.00
1149,MX-2014-114195,18,1.60,0.20
1150,MX-2014-114195,19,1.44,0.20
1151,MX-2014-114195,15,-2.82,0.20
1152,MX-2014-114195,27,-2.72,0.20
1153,MX-2014-114195,234,67.13,0.20
1154,MX-2014-114195,738,-166.15,0.20
1155,MX-2014-119620,27,0.24,0.00
1156,US-2012-131156,16,-10.63,0.40
1157,MX-2011-151358,98,0.96,0.00
1158,US-2014-107664,273,-54.58,0.40
1159,US-2014-107664,65,-32.41,0.40
1160,US-2014-107664,30,-10.52,0.40
1161,US-2014-107664,3,0.27,0.40
1162,US-2014-110744,266,-97.46,0.40
1163,MX-2014-109274,37,17.64,0.00
1164,MX-2012-145597,169,77.58,0.00
1165,MX-2012-145597,386,138.88,0.00
1166,MX-2012-145597,134,33.48,0.00
1167,MX-2012-155712,104,17.68,0.00
1168,MX-2011-166653,282,2.80,0.00
1169,US-2013-166093,12,-7.01,0.40
1170,MX-2012-127222,65,18.88,0.00
1171,MX-2012-127222,4,1.16,0.00
1172,MX-2012-140025,175,33.28,0.00
1173,MX-2014-146087,122,47.44,0.00
1174,MX-2013-129147,58,12.12,0.00
1175,MX-2014-147725,11,3.48,0.00
1176,MX-2014-167493,288,103.28,0.00
1177,MX-2014-167493,43,-22.44,0.40
1178,MX-2014-167493,124,45.92,0.00
1179,MX-2014-167493,31,5.32,0.00
1180,MX-2014-167493,64,12.80,0.00
1181,MX-2014-167493,467,70.00,0.20
1182,MX-2014-167493,132,-79.20,0.40
1183,MX-2014-167493,162,-10.17,0.20
1184,MX-2014-167493,27,4.00,0.00
1185,MX-2014-167493,18,4.20,0.00
1186,MX-2013-109939,104,36.18,0.00
1187,MX-2013-109939,659,8.23,0.20
1188,MX-2013-109939,188,-21.26,0.20
1189,MX-2014-113915,404,100.80,0.00
1190,MX-2014-113915,280,16.70,0.00
1191,MX-2014-113915,344,164.94,0.00
1192,US-2013-155432,58,-33.60,0.40
1193,MX-2011-162523,319,143.64,0.00
1194,MX-2011-162523,49,24.28,0.00
1195,US-2014-103604,12,-2.34,0.20
1196,MX-2014-109477,147,5.84,0.00
1197,MX-2014-149622,124,32.28,0.00
1198,MX-2014-149622,7,3.30,0.00
1199,MX-2014-149622,1188,23.58,0.00
1200,MX-2014-120271,506,29.39,0.00
1201,MX-2014-120271,130,40.30,0.00
1202,MX-2013-119704,50,1.67,0.40
1203,MX-2013-119704,24,3.92,0.40
1204,MX-2013-158715,984,9.84,0.00
1205,MX-2012-153136,73,19.70,0.00
1206,MX-2012-159905,37,4.70,0.00
1207,MX-2012-159905,94,28.14,0.00
1208,MX-2012-159905,143,61.60,0.00
1209,MX-2012-159905,60,-6.04,0.40
1210,US-2011-120383,178,-44.52,0.20
1211,US-2011-120383,8,1.12,0.00
1212,MX-2013-158078,129,43.52,0.20
1213,MX-2013-102547,90,6.30,0.00
1214,MX-2013-102547,34,15.54,0.00
1215,MX-2013-102547,344,106.56,0.00
1216,MX-2013-102547,247,51.78,0.00
1217,MX-2013-102547,75,9.68,0.00
1218,MX-2013-102547,73,26.32,0.00
1219,US-2014-147900,96,-43.48,0.40
1220,MX-2013-123134,351,70.13,0.20
1221,MX-2013-123134,166,36.40,0.00
1222,MX-2013-123134,91,15.98,0.20
1223,US-2014-129336,10,-0.04,0.40
1224,US-2014-129336,57,-17.01,0.40
1225,US-2012-113103,45,-0.02,0.40
1226,US-2012-113103,153,65.92,0.00
1227,MX-2011-153024,244,39.61,0.20
1228,MX-2011-153024,90,35.10,0.00
1229,MX-2011-153024,283,62.28,0.00
1230,US-2011-123862,21,-14.18,0.40
1231,US-2011-123862,9,-4.66,0.40
1232,US-2011-123862,197,9.85,0.40
1233,MX-2014-153661,14,1.24,0.00
1234,MX-2014-153661,22,7.92,0.00
1235,MX-2011-102988,1474,460.61,0.20
1236,MX-2013-142678,55,1.64,0.00
1237,MX-2013-142678,54,19.92,0.00
1238,MX-2013-142678,63,1.24,0.00
1239,MX-2013-142678,56,22.90,0.00
1240,MX-2013-142678,35,7.04,0.00
1241,MX-2013-142678,183,21.96,0.00
1242,MX-2013-142678,40,13.08,0.00
1243,MX-2013-142678,888,327.34,0.00
1244,MX-2013-142678,125,33.78,0.00
1245,MX-2013-142678,24,10.56,0.00
1246,MX-2013-142678,40,5.12,0.00
1247,MX-2013-142678,434,39.00,0.00
1248,MX-2012-168060,162,30.44,0.00
1249,MX-2012-168060,50,15.92,0.00
1250,MX-2012-168060,133,5.28,0.00
1251,MX-2014-130442,14,0.91,0.40
1252,MX-2014-167682,45,3.52,0.00
1253,MX-2014-167682,1831,768.88,0.00
1254,MX-2014-147487,8,1.02,0.00
1255,MX-2014-147487,27,12.08,0.00
1256,MX-2014-147487,332,96.36,0.00
1257,MX-2014-147487,619,235.04,0.00
1258,MX-2014-147487,52,19.52,0.00
1259,MX-2011-109715,1053,145.59,0.00
1260,MX-2011-105893,616,197.16,0.00
1261,US-2012-106586,5,-1.64,0.40
1262,US-2011-103856,103,-24.48,0.20
1263,US-2011-103856,31,-0.40,0.20
1264,MX-2011-111458,9,1.38,0.20
1265,MX-2011-111458,137,30.91,0.20
1266,MX-2011-111458,12,-1.08,0.20
1267,MX-2013-101868,599,196.74,0.00
1268,MX-2012-118647,124,45.92,0.00
1269,MX-2012-118647,27,12.56,0.00
1270,MX-2012-152464,122,15.84,0.00
1271,MX-2012-152464,69,2.76,0.00
1272,US-2012-111934,410,-245.94,0.40
1273,MX-2011-131352,57,6.84,0.00
1274,US-2012-111269,37,-11.88,0.40
1275,MX-2011-156237,230,85.14,0.00
1276,MX-2011-156237,11,3.72,0.00
1277,MX-2011-156237,203,95.20,0.00
1278,MX-2014-127264,1523,241.15,0.00
1279,MX-2014-127264,15,7.16,0.00
1280,MX-2011-131359,285,65.13,0.00
1281,MX-2011-126991,100,18.90,0.00
1282,US-2012-164560,31,-25.07,0.60
1283,MX-2013-141691,16,6.80,0.00
1284,MX-2013-141691,354,166.60,0.00
1285,MX-2013-141691,91,7.24,0.00
1286,MX-2011-132605,336,73.92,0.00
1287,MX-2012-160717,20,7.66,0.20
1288,MX-2012-160717,61,-0.10,0.20
1289,US-2012-153850,509,-8.52,0.40
1290,MX-2011-165967,21,1.92,0.00
1291,MX-2013-118402,233,106.98,0.00
1292,MX-2013-118402,39,0.00,0.00
1293,MX-2014-146990,38,15.48,0.00
1294,MX-2014-146990,162,59.80,0.00
1295,MX-2014-146990,263,-29.55,0.20
1296,MX-2014-146990,24,10.26,0.00
1297,US-2014-124863,37,-4.74,0.20
1298,MX-2014-121076,61,13.44,0.00
1299,MX-2014-121076,163,27.64,0.00
1300,MX-2014-121076,435,30.40,0.00
1301,MX-2014-121076,15,4.60,0.00
1302,MX-2013-117499,30,11.84,0.00
1303,MX-2013-117499,318,98.16,0.00
1304,MX-2013-117415,320,108.05,0.20
1305,MX-2013-117415,138,4.10,0.00
1306,US-2011-115315,395,-26.38,0.40
1307,MX-2013-158239,146,4.30,0.00
1308,MX-2013-158239,122,14.60,0.00
1309,US-2014-159814,495,-24.77,0.40
1310,US-2011-149874,326,-260.82,0.50
1311,MX-2013-158918,102,1.98,0.00
1312,MX-2013-158918,99,32.70,0.00
